葛**达,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,10000,2013-11-12 14:26,成交,,,平均值,9331.185567
雅**主,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,15000,2013-11-12 12:43,成交
d**3,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,2000,2013-11-12 12:41,成交
z**7,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,8000,2013-11-12 12:39,成交
l**n,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,5000,2013-11-12 12:38,成交
n**n,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,5000,2013-11-12 12:38,成交
l**6,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 12:37,成交
l**o,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,2000,2013-11-12 12:35,成交
王**5,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 12:34,成交
s**7,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,5000,2013-11-12 13:30,成交
a**x,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,3000,2013-11-12 12:35,成交
c**5,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,20000,2013-11-12 12:35,成交
王**5,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 12:33,成交
无**崽,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 12:33,成交
a**r,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 12:35,成交
f**7,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,16000,2013-11-12 12:32,成交
王**5,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 12:32,成交
阿**拉,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,10000,2013-11-12 12:41,成交
许**6,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 12:30,成交
戚**q,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,2000,2013-11-12 12:30,成交
纸**3,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,40000,2013-11-12 12:29,成交
墨**0,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,19000,2013-11-12 12:30,成交
郁**柳,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 12:27,成交
l**o,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,10000,2013-11-12 12:26,成交
c**2,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,4000,2013-11-12 12:26,成交
t**3,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,20000,2013-11-12 12:25,成交
l**3,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,20000,2013-11-12 12:24,成交
c**h,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,10000,2013-11-12 12:24,成交
灯**灯,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,5000,2013-11-12 12:24,成交
w**k,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,5000,2013-11-12 13:04,成交
w**r,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 12:21,成交
q**4,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 12:21,成交
享**爱,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,5000,2013-11-12 12:52,成交
a**6,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,10000,2013-11-12 12:19,成交
z**0,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,20000,2013-11-12 12:19,成交
凌**君,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,8000,2013-11-12 12:19,成交
z**2,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,10000,2013-11-12 12:17,成交
d**7,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,2000,2013-11-12 12:19,成交
马**琛,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 12:15,成交
l**j,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,20000,2013-11-12 12:22,成交
冰**儿,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,5000,2013-11-12 12:16,成交
s**5,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 12:15,成交
d**1,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 12:14,成交
f**e,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,8000,2013-11-12 12:13,成交
c**2,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 12:13,成交
z**j,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 12:12,成交
l**0,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,40000,2013-11-12 12:21,成交
m**6,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,5000,2013-11-12 12:07,成交
飞**草,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 12:07,成交
h**9,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,2000,2013-11-12 12:04,成交
舟**店,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 12:03,成交
马**琛,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 12:15,成交
贪**5,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 11:56,成交
s**8,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,20000,2013-11-12 11:55,成交
柳**6,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,5000,2013-11-12 11:55,成交
w**8,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,5000,2013-11-12 11:56,成交
x**g,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,3000,2013-11-12 11:53,成交
z**o,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,8000,2013-11-12 11:53,成交
d**8,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,10000,2013-11-12 11:59,成交
z**x,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,50000,2013-11-12 12:01,成交
s**3,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,10000,2013-11-12 12:50,成交
s**8,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,30000,2013-11-12 11:51,成交
华**华,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 11:50,成交
w**0,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 11:57,成交
q**q,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 11:47,成交
p**k,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,48000,2013-11-12 11:45,成交
d**8,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 11:44,成交
p**7,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 11:42,成交
k**2,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,23000,2013-11-12 11:44,成交
爱**_,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,2000,2013-11-12 11:40,成交
胖**美,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 11:40,成交
a**o,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,4000,2013-11-12 11:37,成交
豆**1,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 11:37,成交
a**7,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,9000,2013-11-12 11:37,成交
g**0,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,50000,2013-11-12 12:07,成交
的**8,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,10000,2013-11-12 11:34,成交
x**8,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,11000,2013-11-12 11:33,成交
z**m,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,6000,2013-11-12 11:41,成交
y**4,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 14:12,成交
y**u,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,50000,2013-11-12 13:03,成交
怡**怡,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,10000,2013-11-12 11:34,成交
春**国,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 11:32,成交
1**t,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,2000,2013-11-12 11:31,成交
徐**山,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,10000,2013-11-12 11:59,成交
浣**洗,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,5000,2013-11-12 11:31,成交
w**玲,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,3000,2013-11-12 11:33,成交
悠**6,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 11:33,成交
大**1,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,2000,2013-11-12 11:31,成交
z**7,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,3000,2013-11-12 11:31,成交
v**5,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 11:39,成交
青**茶,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,30000,2013-11-12 11:28,成交
s**n,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,20000,2013-11-12 13:09,成交
h**9,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,10000,2013-11-12 13:54,成交
f**1,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,10000,2013-11-12 11:46,成交
h**1,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,7000,2013-11-12 11:26,成交
w**玲,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 11:27,成交
w**x,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 11:24,成交
m**u,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,20000,2013-11-12 11:25,成交
柳**0,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,10000,2013-11-12 11:26,成交
m**5,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,3000,2013-11-12 11:23,成交
c**m,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,10000,2013-11-12 11:23,成交
l**8,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 11:22,成交
b**n,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,10000,2013-11-12 11:20,成交
与**下,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,20000,2013-11-12 11:20,成交
a**7,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 11:19,成交
y**n,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 12:56,成交
l**i,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,10000,2013-11-12 12:21,成交
捌**子,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,5000,2013-11-12 11:30,成交
p**8,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,10000,2013-11-12 11:17,成交
n**0,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,5000,2013-11-12 11:14,成交
g**u,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,8000,2013-11-12 11:11,成交
凝**9,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 11:16,成交
y**6,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,5000,2013-11-12 11:47,成交
白**男,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,40000,2013-11-12 11:09,成交
z**s,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 11:16,成交
l**3,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,3000,2013-11-12 11:08,成交
t**1,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,5000,2013-11-12 11:08,成交
z**j,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 11:28,成交
y**o,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 11:07,成交
素**啡,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,20000,2013-11-12 11:07,成交
c**l,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,2000,2013-11-12 11:07,成交
w**n,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 11:06,成交
g**6,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,5000,2013-11-12 11:07,成交
屋**阳,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,10000,2013-11-12 11:04,成交
y**c,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,10000,2013-11-12 12:02,成交
a**a,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 11:04,成交
演**李,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,10000,2013-11-12 11:03,成交
z**j,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 11:01,成交
s**m,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,30000,2013-11-12 11:00,成交
z**j,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 11:00,成交
双**4,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 11:00,成交
z**d,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,25000,2013-11-12 10:59,成交
j**2,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,10000,2013-11-12 10:59,成交
黄**雁,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,10000,2013-11-12 10:58,成交
利**芬,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,2000,2013-11-12 11:02,成交
k**8,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,3000,2013-11-12 11:16,成交
y**1,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,2000,2013-11-12 10:57,成交
w**g,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,3000,2013-11-12 10:54,成交
s**7,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,20000,2013-11-12 11:05,成交
i**n,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,50000,2013-11-12 11:56,成交
大**8,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,3000,2013-11-12 10:53,成交
s**s,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,30000,2013-11-12 10:55,成交
小**x,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,5000,2013-11-12 11:57,成交
白**1,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,5000,2013-11-12 10:52,成交
c**5,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 10:53,成交
t**i,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,20000,2013-11-12 10:50,成交
l**3,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 10:51,成交
宫**鲁,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,5000,2013-11-12 10:50,成交
个**馆,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,10000,2013-11-12 10:48,成交
m**w,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,20000,2013-11-12 10:48,成交
薄**8,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,2000,2013-11-12 10:48,成交
刘**5,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 11:22,成交
y**x,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 10:48,成交
y**l,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,5000,2013-11-12 10:46,成交
草**怜,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,3000,2013-11-12 10:46,成交
h**0,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 10:47,成交
g**5,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,15000,2013-11-12 14:02,成交
w**玲,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 12:14,成交
y**x,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 10:45,成交
z**j,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 10:57,成交
个**馆,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,10000,2013-11-12 10:44,成交
晴**n,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,5000,2013-11-12 10:43,成交
t**n,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,50000,2013-11-12 11:49,成交
花**猫,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 10:45,成交
s**帅,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 10:43,成交
y**0,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 10:43,成交
c**j,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,20000,2013-11-12 10:42,成交
宫**鲁,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,5000,2013-11-12 10:46,成交
z**0,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,3000,2013-11-12 10:53,成交
影**光,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 10:42,成交
l**8,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,2000,2013-11-12 11:19,成交
6**y,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,2000,2013-11-12 10:39,成交
x**5,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,10000,2013-11-12 10:39,成交
l**u,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,2000,2013-11-12 11:36,成交
h**5,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 10:38,成交
趣**女,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 10:37,成交
x**i,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,10000,2013-11-12 10:36,成交
杨**6,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,20000,2013-11-12 11:19,成交
w**8,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 10:34,成交
1**雨,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,16000,2013-11-12 10:35,成交
鲁**8,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 10:33,成交
夜**罗,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,2000,2013-11-12 10:32,成交
h**5,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,20000,2013-11-12 10:34,成交
p**a,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 10:32,成交
t**5,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,2000,2013-11-12 10:30,成交
x**5,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,5000,2013-11-12 10:29,成交
大**阳,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,20000,2013-11-12 11:45,成交
1**雨,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,2000,2013-11-12 10:27,成交
w**5,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,1000,2013-11-12 10:26,成交
x**2,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,16000,2013-11-12 10:26,成交
h**6,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,12000,2013-11-12 10:24,成交
t**1,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,19000,2013-11-12 10:23,成交
c**3,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,9000,2013-11-12 10:22,成交
1**雨,（匿名）,易方达聚盈A债券基000429首期约定年收益率百分6双十一理财特别版,2000,2013-11-12 10:23,成交
